Drug1_ID,Drug2_ID,Y,Neg samples
DB00564,DB00628,8,DB00861$h
DB00564,DB01559,8,DB01166$t
DB00564,DB00257,0,DB00091$t
DB00564,DB00363,63,DB01196$h
DB00564,DB05239,3,DB00531$h
DB00564,DB00907,8,DB00316$t
DB00564,DB00318,8,DB09116$t
DB00564,DB01394,2,DB00559$t
DB00564,DB00872,2,DB00835$t
DB00564,DB12483,8,DB01128$t
DB00564,DB01380,8,DB00754$t
DB00564,DB05219,0,DB08912$t
DB00564,DB08865,3,DB01216$h
DB00564,DB01176,1,DB00195$h
DB00564,DB00924,8,DB01143$t
DB00564,DB00531,8,DB09119$t
DB00564,DB00091,3,DB08899$h
DB00564,DB00434,1,DB06789$t
DB00564,DB04839,3,DB01211$t
DB00564,DB00987,8,DB01127$h
DB00564,DB06695,3,DB00737$t
DB00564,DB08912,3,DB00963$h
DB00564,DB01406,0,DB01023$t
DB00564,DB01219,8,DB00612$t
DB00564,DB06292,8,DB00861$t
DB00564,DB00496,8,DB01018$h
DB00564,DB01254,3,DB00711$h
DB00564,DB00694,8,DB00719$h
DB00564,DB01151,8,DB00674$h
DB00564,DB00967,1,DB00091$h
DB00564,DB00035,1,DB00875$h
DB00564,DB06700,0,DB01193$h
DB00564,DB12161,8,DB00629$t
DB00564,DB01234,3,DB01233$h
DB00564,DB09555,8,DB01156$t
DB00564,DB05351,8,DB00973$t
DB00564,DB00633,1,DB00324$t
DB00564,DB00514,8,DB06689$t
DB00564,DB00647,8,DB01183$h
DB00564,DB00829,8,DB00977$t
DB00564,DB00586,3,DB00997$h
DB00564,DB01144,2,DB00134$h
DB00564,DB00266,3,DB04861$t
DB00564,DB00255,4,DB00822$h
DB00564,DB01396,8,DB09053$h
DB00564,DB00390,8,DB00451$t
DB00564,DB00320,8,DB00486$h
DB00564,DB00343,2,DB00677$t
DB00564,DB01075,8,DB09031$h
DB00564,DB00280,8,DB08932$h
DB00564,DB00822,8,DB00486$h
DB00564,DB01248,8,DB01046$h
DB00564,DB03756,8,DB09282$t
DB00564,DB00204,8,DB06237$t
DB00564,DB00757,8,DB06716$t
DB00564,DB01184,8,DB00917$t
DB00564,DB00843,8,DB06410$h
DB00564,DB00988,8,DB06594$h
DB00564,DB00869,2,DB01161$h
DB00564,DB09167,8,DB00987$h
DB00564,DB00590,8,DB06637$t
DB00564,DB01142,8,DB09462$h
DB00564,DB00254,3,DB01107$h
DB00564,DB00366,5,DB00343$t
DB00564,DB00470,5,DB06292$h
DB00564,DB04855,3,DB05541$t
DB00564,DB01395,4,DB00356$h
DB00564,DB00476,0,DB00987$h
DB00564,DB01126,8,DB00400$t
DB00564,DB00216,8,DB05812$t
DB00564,DB09039,3,DB01119$t
DB00564,DB06210,8,DB04845$t
DB00564,DB00584,8,DB00195$h
DB00564,DB13874,8,DB00627$t
DB00564,DB00228,1,DB01039$h
DB00564,DB00494,1,DB00317$h
DB00564,DB08899,3,DB01215$h
DB00564,DB00751,8,DB04574$h
DB00564,DB00700,8,DB00916$h
DB00564,DB01240,8,DB00295$h
DB00564,DB00153,8,DB00969$t
DB00564,DB01253,8,DB00502$h
DB00564,DB00696,8,DB01238$t
DB00564,DB00530,3,DB00471$h
DB00564,DB00199,0,DB00950$h
DB00564,DB01175,0,DB00445$t
DB00564,DB09119,1,DB01242$h
DB00564,DB00736,8,DB04861$h
DB00564,DB01215,8,DB11691$h
DB00564,DB00783,4,DB00392$h
DB00564,DB13952,8,DB00381$t
DB00564,DB13953,8,DB00245$t
DB00564,DB13954,8,DB00502$h
DB00564,DB13955,8,DB06263$h
DB00564,DB13956,8,DB08918$t
DB00564,DB01196,4,DB00333$h
DB00564,DB00655,8,DB08865$h
DB00564,DB04574,4,DB04841$h
DB00564,DB00402,8,DB00851$h
DB00564,DB00898,5,DB00804$h
DB00564,DB00977,4,DB01005$h
DB00564,DB00593,8,DB00633$h
DB00564,DB00754,1,DB09116$t
DB00564,DB01466,8,DB00928$h
DB00564,DB09166,8,DB01576$t
DB00564,DB00749,8,DB01046$h
DB00564,DB00292,1,DB01246$h
DB00564,DB00294,4,DB00714$h
DB00564,DB00773,3,DB00683$t
DB00564,DB01628,8,DB06710$h
DB00564,DB01590,3,DB00772$t
DB00564,DB00990,3,DB01242$t
DB00564,DB04953,3,DB05246$t
DB00564,DB00927,8,DB00928$t
DB00564,DB00949,3,DB01076$t
DB00564,DB01023,8,DB05219$t
DB00564,DB01039,8,DB00188$t
DB00564,DB00813,3,DB00622$h
DB00564,DB06702,8,DB00959$t
DB00564,DB00950,1,DB00358$h
DB00564,DB01216,8,DB01216$h
DB00564,DB08868,3,DB00455$t
DB00564,DB04908,3,DB01431$t
DB00564,DB04841,3,DB00482$t
DB00564,DB00180,8,DB00146$h
DB00564,DB01544,8,DB01394$h
DB00564,DB00591,3,DB00115$t
DB00564,DB00324,8,DB00292$t
DB00564,DB00544,8,DB00978$t
DB00564,DB00472,0,DB01242$h
DB00564,DB00875,1,DB00951$h
DB00564,DB00623,1,DB01275$h
DB00564,DB00690,8,DB00379$h
DB00564,DB00712,8,DB00952$t
DB00564,DB00499,8,DB01117$t
DB00564,DB08906,8,DB01559$h
DB00564,DB00588,8,DB00201$h
DB00564,DB01095,8,DB00633$h
DB00564,DB00176,0,DB06691$t
DB00564,DB00983,8,DB00490$t
DB00564,DB01320,3,DB00805$t
DB00564,DB06716,1,DB00546$t
DB00564,DB12010,8,DB00527$t
DB00564,DB00947,8,DB12364$t
DB00564,DB00996,1,DB09462$t
DB00564,DB00674,8,DB01274$t
DB00564,DB00317,3,DB00207$t
DB00564,DB01241,8,DB06410$t
DB00564,DB06730,4,DB01195$t
DB00564,DB01120,8,DB01046$t
DB00564,DB00222,8,DB00233$t
DB00564,DB01067,8,DB01245$h
DB00564,DB01296,8,DB08932$h
DB00564,DB01437,1,DB12010$t
DB00564,DB01016,8,DB01394$t
DB00564,DB00889,8,DB00753$h
DB00564,DB01018,3,DB00921$h
DB00564,DB01218,8,DB01114$h
DB00564,DB00502,8,DB00559$t
DB00564,DB01159,8,DB09195$h
DB00564,DB01355,8,DB08918$t
DB00564,DB05381,8,DB01011$t
DB00564,DB00956,5,DB01259$t
DB00564,DB00741,3,DB06237$h
DB00564,DB00327,8,DB09053$t
DB00564,DB06789,8,DB00810$t
DB00564,DB00557,5,DB11181$t
DB00564,DB09053,3,DB00754$t
DB00564,DB01050,8,DB04908$t
DB00564,DB11737,8,DB06292$h
DB00564,DB01177,8,DB00749$h
DB00564,DB01181,12,DB01006$t
DB00564,DB04946,8,DB06616$h
DB00564,DB00619,3,DB05381$h
DB00564,DB09262,8,DB09039$h
DB00564,DB00458,8,DB05676$t
DB00564,DB00724,8,DB09231$h
DB00564,DB05039,8,DB11827$t
DB00564,DB00808,1,DB12364$h
DB00564,DB00328,8,DB08918$t
DB00564,DB00332,8,DB00324$h
DB00564,DB01029,8,DB01026$h
DB00564,DB00762,3,DB00917$t
DB00564,DB11633,3,DB00411$h
DB00564,DB00753,8,DB00559$t
DB00564,DB00677,8,DB00317$t
DB00564,DB00951,0,DB00448$h
DB00564,DB00883,8,DB01184$h
DB00564,DB01020,8,DB08865$t
DB00564,DB00270,8,DB01143$t
DB00564,DB01167,3,DB00813$h
DB00564,DB08820,3,DB00631$t
DB00564,DB00602,8,DB00242$t
DB00564,DB04845,3,DB00804$h
DB00564,DB01221,8,DB09063$t
DB00564,DB01587,8,DB05219$t
DB00564,DB06738,8,DB01107$t
DB00564,DB01026,8,DB01248$h
DB00564,DB01009,8,DB05381$h
DB00564,DB00555,1,DB00411$t
DB00564,DB00448,8,DB00471$h
DB00564,DB01259,3,DB00810$t
DB00564,DB01097,8,DB00843$h
DB00564,DB09078,8,DB11560$h
DB00564,DB00528,8,DB05676$t
DB00564,DB11560,8,DB01076$t
DB00564,DB01006,8,DB00875$t
DB00564,DB01002,8,DB00563$t
DB00564,DB06282,8,DB01244$t
DB00564,DB01235,1,DB06695$t
DB00564,DB01227,8,DB09039$h
DB00564,DB08918,0,DB09235$h
DB00564,DB00367,4,DB00266$h
DB00564,DB00451,3,DB06736$h
DB00564,DB00281,8,DB01142$h
DB00564,DB08882,8,DB00091$t
DB00564,DB01583,3,DB12364$h
DB00564,DB00589,8,DB01357$h
DB00564,DB09198,0,DB01283$h
DB00564,DB08827,8,DB06626$t
DB00564,DB00836,8,DB01558$t
DB00564,DB00455,8,DB00441$t
DB00564,DB00186,1,DB01170$t
DB00564,DB04871,8,DB01011$t
DB00564,DB06725,8,DB01418$h
DB00564,DB09195,2,DB01191$h
DB00564,DB00678,8,DB00441$h
DB00564,DB00227,8,DB01431$t
DB00564,DB09280,2,DB00358$h
DB00564,DB01283,8,DB04841$t
DB00564,DB08815,3,DB01394$h
DB00564,DB13074,3,DB00270$t
DB00564,DB08932,3,DB00292$h
DB00564,DB00772,8,DB00446$h
DB00564,DB00934,1,DB06605$t
DB00564,DB04835,3,DB06016$t
DB00564,DB00643,3,DB00841$h
DB00564,DB00737,1,DB00451$h
DB00564,DB00603,4,DB00115$h
DB00564,DB00784,8,DB00530$t
DB00564,DB00358,4,DB00917$t
DB00564,DB01065,8,DB01101$h
DB00564,DB00814,8,DB00211$t
DB00564,DB09224,1,DB06702$t
DB00564,DB00371,8,DB00998$h
DB00564,DB00933,1,DB01016$t
DB00564,DB01357,4,DB00915$t
DB00564,DB04817,42,DB00711$h
DB00564,DB00333,8,DB04840$h
DB00564,DB00703,2,DB01184$h
DB00564,DB01403,5,DB01393$h
DB00564,DB01028,8,DB01166$h
DB00564,DB05246,8,DB00967$h
DB00564,DB00849,8,DB13954$h
DB00564,DB00959,3,DB00476$t
DB00564,DB06710,8,DB01170$t
DB00564,DB00264,8,DB01176$h
DB00564,DB00916,8,DB01197$h
DB00564,DB00379,8,DB01206$t
DB00564,DB06148,4,DB01393$t
DB00564,DB01110,8,DB00968$t
DB00564,DB00683,8,DB00996$h
DB00564,DB06595,8,DB01071$h
DB00564,DB00834,3,DB00437$t
DB00564,DB00805,1,DB01095$h
DB00564,DB08893,8,DB01283$h
DB00564,DB00370,5,DB00598$h
DB00564,DB00648,3,DB13955$t
DB00564,DB00745,8,DB01403$t
DB00564,DB00764,3,DB00356$t
DB00564,DB00471,8,DB00537$h
DB00564,DB00295,8,DB00604$h
DB00564,DB00688,8,DB00769$t
DB00564,DB00486,5,DB01110$h
DB00564,DB14011,8,DB00496$h
DB00564,DB09049,3,DB06730$h
DB00564,DB01183,8,DB00788$h
DB00564,DB00788,8,DB00290$h
DB00564,DB00731,8,DB06738$h
DB00564,DB01149,2,DB01012$h
DB00564,DB11828,8,DB00796$t
DB00564,DB09048,3,DB12161$h
DB00564,DB00622,8,DB00694$h
DB00389,DB00266,35,DB06413$h
DB00389,DB01396,2,DB13139$t
DB00389,DB00390,2,DB12267$t
DB00748,DB00395,1,DB00320$h
DB00748,DB00482,0,DB06403$t
DB00748,DB09063,2,DB00875$t
DB00748,DB00446,0,DB13874$h
DB00748,DB01161,1,DB13955$h
DB00748,DB01114,1,DB00843$h
DB00748,DB00477,1,DB00741$t
DB00748,DB00356,1,DB00898$t
DB00748,DB00169,0,DB00907$h
DB00748,DB00501,0,DB00736$h
DB00748,DB00527,1,DB01170$t
DB00748,DB00215,0,DB01119$h
DB00748,DB01211,0,DB09116$h
DB00748,DB00283,0,DB09230$h
DB00748,DB01242,1,DB13952$t
DB00748,DB01068,1,DB01196$t
DB00748,DB00575,1,DB00546$t
DB00748,DB00758,0,DB00278$h
DB00748,DB00628,1,DB00783$h
DB00748,DB00257,0,DB00688$h
DB00748,DB00363,1,DB01014$h
DB00748,DB00907,1,DB12010$t
DB00748,DB00318,1,DB00437$h
DB00748,DB00872,2,DB11638$t
DB00748,DB05219,0,DB00810$h
DB00748,DB08865,0,DB01244$h
DB00748,DB01176,1,DB01200$h
DB00748,DB00924,1,DB00677$h
DB00748,DB00091,0,DB01024$t
DB00748,DB00434,1,DB00215$t
DB00748,DB04839,3,DB00987$h
DB00748,DB08912,3,DB01094$t
DB00748,DB01219,1,DB00207$h
DB00748,DB01254,2,DB01364$t
DB00748,DB01151,0,DB01400$t
DB00748,DB00967,1,DB09214$t
DB00748,DB06700,1,DB00952$h
DB00748,DB00633,1,DB00608$t
DB00748,DB01576,21,DB00758$t
DB00748,DB00647,1,DB01184$t
DB00748,DB00829,1,DB00764$t
DB00748,DB00320,0,DB00521$t
DB00748,DB00343,0,DB04953$t
DB00748,DB01075,1,DB01252$t
DB00748,DB09167,0,DB12001$h
DB00748,DB01142,1,DB00400$t
DB00748,DB00997,0,DB00927$h
DB00748,DB00254,0,DB09039$h
DB00748,DB00366,5,DB06702$t
DB00748,DB00470,5,DB04861$t
DB00748,DB04855,0,DB00158$t
DB00748,DB00476,1,DB09231$h
DB00748,DB00228,1,DB01177$t
DB00748,DB00494,1,DB00240$t
DB00748,DB08899,3,DB01213$t
DB00748,DB00199,0,DB09198$h
DB00748,DB01175,1,DB00307$t
DB00748,DB09119,0,DB01408$t
DB00748,DB00736,0,DB03756$t
DB00748,DB01215,1,DB00648$h
DB00748,DB00402,1,DB00788$t
DB00748,DB00898,5,DB00683$t
DB00748,DB00593,1,DB06148$t
DB00748,DB00754,1,DB01612$h
DB00748,DB01466,1,DB06689$t
DB00748,DB09166,1,DB06263$t
DB00748,DB00292,1,DB00176$t
DB00748,DB04953,1,DB00195$h
DB00748,DB00949,1,DB00255$h
DB00748,DB01023,0,DB01005$h
DB00748,DB00813,1,DB13953$t
DB00748,DB06702,12,DB00898$t
DB00748,DB00950,1,DB06710$t
DB00748,DB04908,1,DB01128$t
DB00748,DB00322,0,DB09053$h
DB00748,DB04841,1,DB00673$h
DB00748,DB01544,1,DB00819$t
DB00748,DB00544,0,DB00358$t
DB00748,DB00472,0,DB00613$t
DB00748,DB00875,1,DB14011$h
DB00748,DB00623,1,DB09232$h
DB00748,DB00690,1,DB04855$t
DB00748,DB00588,1,DB01223$t
DB00748,DB01095,0,DB00973$h
DB00748,DB00176,0,DB01611$t
DB00748,DB01320,8,DB05676$h
DB00748,DB06716,1,DB00158$h
DB00748,DB00996,1,DB01120$h
DB00748,DB01241,0,DB04846$t
DB00748,DB01437,1,DB01005$t
DB00748,DB01018,1,DB13954$t
DB00748,DB00502,1,DB00623$h
DB00748,DB01159,1,DB00531$t
DB00748,DB01355,1,DB01137$t
DB00748,DB00956,5,DB00150$t
DB00748,DB00327,1,DB01143$h
DB00748,DB00557,5,DB00343$t
DB00748,DB04946,1,DB01426$h
DB00748,DB00619,0,DB01590$t
DB00748,DB00458,1,DB01033$h
DB00748,DB01029,0,DB01110$t
DB00748,DB11633,2,DB09048$h
DB00748,DB00753,1,DB00367$h
DB00748,DB00951,0,DB00813$t
DB00748,DB00270,0,DB01064$h
DB00748,DB01167,0,DB00441$h
DB00748,DB08820,2,DB01364$h
DB00748,DB01221,1,DB01065$h
DB00748,DB01587,1,DB06230$h
DB00748,DB06738,1,DB09212$t
DB00748,DB01026,0,DB01026$h
DB00748,DB00555,1,DB00589$h
DB00748,DB01259,0,DB08820$h
DB00748,DB01097,0,DB00363$t
DB00748,DB01002,1,DB11560$t
DB00748,DB06282,1,DB03128$t
DB00748,DB01235,1,DB08865$h
DB00748,DB01227,1,DB00471$t
DB00748,DB08918,1,DB01403$t
DB00748,DB00281,1,DB01067$h
DB00748,DB09198,0,DB00439$h
DB00748,DB00455,1,DB00182$t
DB00748,DB00186,1,DB00514$h
DB00748,DB09195,2,DB09116$t
DB00748,DB00678,0,DB00537$h
DB00748,DB00227,0,DB00851$h
DB00748,DB09280,2,DB01355$t
DB00748,DB08815,1,DB09198$h
DB00748,DB00934,1,DB09039$h
DB00748,DB00737,1,DB06695$t
DB00748,DB01065,1,DB01320$t
DB00748,DB09224,1,DB00470$t
DB00748,DB00371,1,DB00590$h
DB00748,DB00933,1,DB00990$h
DB00748,DB00333,1,DB00603$h
DB00748,DB01577,21,DB00749$t
DB00748,DB01403,5,DB00333$t
DB00748,DB01028,1,DB00332$t
DB00748,DB05246,1,DB00290$t
DB00748,DB00849,1,DB01218$t
DB00748,DB00264,2,DB09167$t
DB00748,DB00683,1,DB01364$t
DB00748,DB06595,0,DB00804$h
DB00748,DB00834,2,DB04846$t
DB00748,DB00370,5,DB01136$t
DB00748,DB00648,3,DB00216$t
DB00748,DB01171,0,DB00917$h
DB00748,DB00745,0,DB00622$h
DB00748,DB00295,1,DB01011$h
DB00748,DB00486,5,DB01122$t
DB00748,DB01149,0,DB01357$t
DB00748,DB09048,2,DB00950$h
DB00748,DB00622,0,DB01216$h
DB06016,DB00482,0,DB01228$h
DB06016,DB09063,2,DB01576$t
DB06016,DB00608,0,DB00266$h
DB06016,DB00477,0,DB01107$h
DB06016,DB00169,0,DB01211$h
DB06016,DB00501,0,DB01241$t
DB06016,DB01012,0,DB00889$t
DB06016,DB00215,0,DB00598$h
DB06016,DB01211,0,DB00949$h
DB06016,DB00283,0,DB01122$h
DB06016,DB01242,0,DB00317$t
DB06016,DB00257,0,DB00996$h
DB06016,DB00363,0,DB00996$t
DB06016,DB00907,0,DB00494$t
DB06016,DB00872,2,DB09039$t
DB06016,DB08865,0,DB01228$h
DB06016,DB00924,1,DB00166$t
DB06016,DB00091,0,DB06292$h
DB06016,DB08912,3,DB01120$t
DB06016,DB00496,0,DB00146$t
DB06016,DB01254,2,DB14011$h
DB06016,DB01151,0,DB01064$h
DB06016,DB06700,1,DB00146$t
DB06016,DB12161,1,DB00814$h
DB06016,DB01576,41,DB06626$h
DB06016,DB00514,1,DB00559$h
DB06016,DB00320,0,DB00448$t
DB06016,DB00343,0,DB01403$h
DB06016,DB01075,0,DB06789$t
DB06016,DB09167,0,DB09048$h
DB06016,DB01142,1,DB12364$t
DB06016,DB00254,0,DB00521$h
DB06016,DB04855,0,DB00836$h
DB06016,DB00476,0,DB01169$h
DB06016,DB00216,1,DB04861$h
DB06016,DB09039,0,DB00006$t
DB06016,DB08899,3,DB00523$h
DB06016,DB01253,1,DB00363$t
DB06016,DB00696,1,DB01097$h
DB06016,DB00199,0,DB11148$h
DB06016,DB01175,1,DB01246$t
DB06016,DB00813,1,DB00757$t
DB06016,DB00472,0,DB06237$h
DB06016,DB00176,0,DB06774$t
DB06016,DB01320,8,DB00494$h
DB06016,DB00998,1,DB00240$h
DB06016,DB00502,0,DB04817$t
DB06016,DB00619,0,DB00876$t
DB06016,DB00458,0,DB11901$h
DB06016,DB11633,2,DB00490$t
DB06016,DB00951,0,DB00588$t
DB06016,DB00270,0,DB09212$t
DB06016,DB01167,0,DB08882$t
DB06016,DB08820,2,DB00476$h
DB06016,DB01026,0,DB00328$t
DB06016,DB01235,4,DB00993$h
DB06016,DB08918,1,DB11181$h
DB06016,DB04871,0,DB00443$h
DB06016,DB09195,2,DB01259$t
DB06016,DB00227,0,DB00979$h
DB06016,DB09280,8,DB00472$h
DB06016,DB00934,1,DB00683$h
DB06016,DB01071,26,DB00278$t
DB06016,DB00333,0,DB01320$t
DB06016,DB01577,41,DB00758$t
DB06016,DB01403,0,DB00523$t
DB06016,DB00422,1,DB01320$t
DB06016,DB01233,1,DB00584$h
DB06016,DB00264,0,DB00872$t
DB06016,DB06595,0,DB01161$t
DB06016,DB00834,2,DB00166$t
DB06016,DB08893,0,DB11828$t
DB06016,DB00370,1,DB00441$h
DB06016,DB00648,3,DB00773$t
DB06016,DB01171,1,DB06413$t
DB06016,DB00952,1,DB14011$t
DB06016,DB01149,0,DB01120$t
DB06016,DB09048,2,DB00228$t
DB06016,DB00622,0,DB01144$h
DB00395,DB00446,0,DB00836$t
DB00395,DB01161,1,DB01050$t
DB00395,DB01114,1,DB09078$h
DB00395,DB00477,1,DB01127$t
DB00395,DB00356,1,DB00180$t
DB00395,DB00169,0,DB01194$t
DB00395,DB00501,0,DB00988$h
DB00395,DB00527,1,DB09061$h
DB00395,DB00215,0,DB00434$h
DB00395,DB00283,1,DB01107$t
DB00395,DB01242,1,DB00262$t
DB00395,DB01068,1,DB00169$h
DB00395,DB00575,1,DB00523$t
DB00395,DB00628,1,DB00491$h
DB00395,DB00257,0,DB00589$t
DB00395,DB00363,1,DB01259$h
DB00395,DB00907,1,DB05039$t
DB00395,DB00318,1,DB00222$h
DB00395,DB01176,1,DB08899$h
DB00395,DB00924,1,DB01254$t
DB00395,DB00434,1,DB01194$h
DB00395,DB08912,3,DB00261$t
DB00395,DB01219,1,DB05676$h
DB00395,DB01151,1,DB01046$h
DB00395,DB00967,1,DB04855$h
DB00395,DB06700,1,DB00741$t
DB00395,DB00633,1,DB00866$h
DB00395,DB00647,1,DB00613$h
DB00395,DB00829,1,DB01403$h
DB00395,DB01075,1,DB09167$t
DB00395,DB01142,1,DB00400$t
DB00395,DB00366,5,DB06413$h
DB00395,DB00470,5,DB00455$t
DB00395,DB00476,1,DB00851$t
DB00395,DB00228,1,DB00437$h
DB00395,DB00494,1,DB00972$t
DB00395,DB01175,1,DB01046$t
DB00395,DB09119,0,DB00333$h
DB00395,DB00736,0,DB00496$h
DB00395,DB01215,1,DB08918$h
DB00395,DB00402,1,DB01120$h
DB00395,DB00898,5,DB06695$h
DB00395,DB00593,1,DB00446$h
DB00395,DB00754,1,DB00266$t
DB00395,DB01466,1,DB00619$t
DB00395,DB09166,1,DB00731$h
DB00395,DB00292,1,DB01327$t
DB00395,DB04953,1,DB01213$h
DB00395,DB00949,1,DB00542$h
DB00395,DB00813,1,DB00731$h
DB00395,DB00950,1,DB01197$h
DB00395,DB04908,1,DB00672$t
DB00395,DB04841,1,DB06736$t
DB00395,DB01544,1,DB06772$h
DB00395,DB00472,0,DB09212$t
DB00395,DB00875,1,DB00472$t
DB00395,DB00623,1,DB00631$t
DB00395,DB00690,1,DB09061$t
DB00395,DB00588,1,DB00973$h
DB00395,DB00176,0,DB00134$h
DB00395,DB01320,8,DB00952$h
DB00395,DB06716,1,DB09123$h
DB00395,DB00996,1,DB00604$t
DB00395,DB01241,0,DB00153$h
DB00395,DB01437,1,DB01171$h
DB00395,DB01018,1,DB00262$t
DB00395,DB00502,1,DB00356$h
DB00395,DB01159,1,DB01166$t
DB00395,DB01355,1,DB01429$h
DB00395,DB00956,5,DB09061$t
DB00395,DB00327,1,DB01005$t
DB00395,DB00557,5,DB00322$h
DB00395,DB04946,1,DB00515$t
DB00395,DB00458,1,DB08893$h
DB00395,DB00753,1,DB01097$h
DB00395,DB00951,0,DB08820$h
DB00395,DB01221,1,DB00947$t
DB00395,DB01587,1,DB00153$t
DB00395,DB06738,1,DB01259$h
DB00395,DB01026,0,DB00572$h
DB00395,DB00555,1,DB01028$h
DB00395,DB01002,1,DB01171$h
DB00395,DB06282,1,DB01435$t
DB00395,DB01235,1,DB11633$t
DB00395,DB01227,1,DB01181$t
DB00395,DB08918,1,DB06230$t
DB00395,DB00281,1,DB06772$t
DB00395,DB09198,0,DB01149$t
DB00395,DB00455,1,DB01043$h
DB00395,DB00186,1,DB14011$t
DB00395,DB09195,15,DB00934$h
DB00395,DB09280,3,DB00883$t
DB00395,DB08815,1,DB00366$t
DB00395,DB00934,1,DB01222$h
DB00395,DB00737,1,DB00390$h
DB00395,DB01065,1,DB00134$t
DB00395,DB09224,1,DB09280$h
DB00395,DB00371,1,DB00959$h
DB00395,DB00933,1,DB01577$h
DB00395,DB00333,1,DB00333$h
DB00395,DB01403,5,DB00741$h
DB00395,DB01028,1,DB00544$h
DB00395,DB05246,1,DB00280$t
DB00395,DB00849,1,DB00255$h
DB00395,DB00683,1,DB09285$t
DB00395,DB00370,5,DB00207$t
DB00395,DB01171,0,DB00696$h
DB00395,DB00745,0,DB06725$h
DB00395,DB00295,1,DB01216$h
DB00395,DB00486,5,DB01193$t
DB00395,DB01149,1,DB00482$h
DB00395,DB00622,0,DB00494$t
DB00262,DB00501,63,DB09555$h
DB00262,DB00215,0,DB00392$h
DB00262,DB00257,0,DB06695$t
DB00262,DB00363,1,DB12483$h
DB00262,DB00531,27,DB06700$h
DB00262,DB04839,3,DB00612$h
DB00262,DB01396,18,DB09167$t
DB00262,DB00390,18,DB00381$t
DB00262,DB01248,1,DB00627$t
DB00262,DB09167,0,DB09338$t
DB00262,DB08868,39,DB09049$h
DB00262,DB00176,0,DB00222$t
DB00262,DB01097,1,DB00153$t
DB00262,DB00281,0,DB00501$t
DB00262,DB09198,0,DB01327$h
DB00262,DB04817,42,DB00276$t
DB00262,DB00379,0,DB01110$t
DB00262,DB06595,0,DB00997$t
DB00521,DB01136,17,DB08815$t
DB00521,DB00482,0,DB01238$t
DB00521,DB04846,29,DB13955$h
DB00521,DB09063,13,DB01215$h
DB00521,DB00185,1,DB08820$t
DB00521,DB00608,0,DB01259$t
DB00521,DB00477,0,DB01183$h
DB00521,DB00672,10,DB00182$t
DB00521,DB00169,0,DB09167$h
DB00521,DB09232,1,DB00180$t
DB00521,DB00501,0,DB06738$t
DB00521,DB01012,0,DB04845$h
DB00521,DB00215,0,DB01028$t
DB00521,DB00283,0,DB01149$h
DB00521,DB01407,29,DB01020$t
DB00521,DB04920,1,DB00515$t
DB00521,DB00631,1,DB09231$h
DB00521,DB01242,0,DB01128$t
DB00521,DB00575,20,DB00594$t
DB00521,DB00257,0,DB05039$t
DB00521,DB00363,0,DB12364$h
DB00521,DB00907,0,DB00294$h
DB00521,DB00872,1,DB00146$h
DB00521,DB08865,13,DB01005$h
DB00521,DB06292,1,DB08868$h
DB00521,DB00496,0,DB00446$t
DB00521,DB04840,7,DB00035$t
DB00521,DB01245,13,DB06210$h
DB00521,DB01151,0,DB01587$t
DB00521,DB06700,2,DB00559$h
DB00521,DB00633,20,DB00993$t
DB00521,DB01119,7,DB00648$h
DB00521,DB00586,9,DB00772$t
DB00521,DB01144,1,DB00283$h
DB00521,DB00861,9,DB06777$h
DB00521,DB01396,13,DB00537$h
DB00521,DB00390,13,DB00668$h
DB00521,DB00320,20,DB00441$t
DB00521,DB00343,7,DB01191$t
DB00521,DB01075,0,DB00849$t
DB00521,DB00280,13,DB06710$t
DB00521,DB00841,29,DB13874$h
DB00521,DB00843,13,DB11901$h
DB00521,DB00869,7,DB00841$h
DB00521,DB09167,0,DB00690$t
DB00521,DB00590,17,DB01120$h
DB00521,DB04855,13,DB05239$h
DB00521,DB06262,29,DB00602$h
DB00521,DB00476,17,DB04817$t
DB00521,DB09235,7,DB00502$t
DB00521,DB09039,0,DB11691$h
DB00521,DB00584,7,DB03128$h
DB00521,DB00668,29,DB01161$h
DB00521,DB00700,1,DB00764$h
DB00521,DB01240,7,DB00318$h
DB00521,DB00876,7,DB01248$t
DB00521,DB01253,33,DB01394$h
DB00521,DB00696,20,DB01241$t
DB00521,DB00903,1,DB09078$h
DB00521,DB00749,9,DB06016$t
DB00521,DB00292,20,DB00593$h
DB00521,DB01628,9,DB00647$h
DB00521,DB01023,7,DB00458$t
DB00521,DB00813,13,DB00422$h
DB00521,DB06702,12,DB01095$t
DB00521,DB08868,13,DB04840$h
DB00521,DB00472,0,DB00749$t
DB00521,DB00623,7,DB01274$t
DB00521,DB00712,9,DB00934$t
DB00521,DB00176,0,DB01136$t
DB00521,DB00983,29,DB00494$t
DB00521,DB00695,1,DB13874$t
DB00521,DB00674,13,DB00784$h
DB00521,DB01120,10,DB00813$t
DB00521,DB00222,10,DB12161$h
DB00521,DB01067,10,DB01275$h
DB00521,DB01016,10,DB00927$h
DB00521,DB00629,20,DB00819$t
DB00521,DB01170,7,DB00307$h
DB00521,DB01018,20,DB01213$t
DB00521,DB00502,0,DB00122$t
DB00521,DB01159,1,DB01396$t
DB00521,DB01355,3,DB01296$t
DB00521,DB01275,7,DB00928$h
DB00521,DB01611,0,DB06263$t
DB00521,DB01050,9,DB00917$h
DB00521,DB00458,0,DB00437$h
