Drug1_ID,Drug2_ID,Y,Neg samples
DB01628,DB04817,1,DB01120$h
DB00477,DB00527,1,DB00762$h
DB01176,DB01075,1,DB00346$t
DB00921,DB00903,1,DB01213$h
DB00182,DB06262,1,DB00872$t
DB01122,DB00764,1,DB00678$t
DB01151,DB06716,1,DB05219$h
DB00673,DB01076,1,DB00215$t
DB00555,DB00934,1,DB00869$t
DB00318,DB00392,1,DB00531$t
DB00637,DB00248,1,DB01244$t
DB06700,DB00934,1,DB00773$h
DB01234,DB06725,1,DB00568$t
DB01122,DB01234,1,DB00696$h
DB00696,DB08882,1,DB08893$h
DB00297,DB00903,1,DB00604$t
DB00240,DB00749,1,DB14011$h
DB00318,DB00327,1,DB00704$h
DB01242,DB00216,1,DB00283$t
DB00924,DB00967,1,DB00185$h
DB00332,DB06738,1,DB06701$h
DB02300,DB06410,1,DB01241$t
DB01128,DB00696,1,DB00907$t
DB00979,DB11181,1,DB00491$h
DB00395,DB06282,1,DB01435$t
DB06736,DB00324,1,DB14011$t
DB00514,DB04871,1,DB00674$t
DB00182,DB01274,1,DB04840$h
DB01558,DB00458,1,DB01076$h
DB01143,DB00363,1,DB09128$h
DB01407,DB00805,1,DB01071$t
DB00543,DB00422,1,DB09063$h
DB00907,DB04908,1,DB14011$h
DB00972,DB00324,1,DB01238$t
DB00628,DB04946,1,DB01119$h
DB09128,DB12161,1,DB01245$t
DB01238,DB00748,1,DB01018$t
DB09166,DB00458,1,DB00835$t
DB06594,DB00934,1,DB00557$h
DB00180,DB01233,1,DB01406$h
DB01380,DB00712,1,DB06410$h
DB09026,DB00458,1,DB00819$t
DB00321,DB00754,1,DB01212$t
DB00810,DB00967,1,DB00370$h
DB00477,DB01242,1,DB01197$t
DB00696,DB00528,1,DB00146$h
DB00240,DB06725,1,DB00332$h
DB11148,DB01227,1,DB00295$h
DB01075,DB05246,1,DB09235$t
DB01143,DB08907,1,DB01590$t
DB01612,DB01244,1,DB00572$t
DB00593,DB09224,1,DB00865$t
DB01014,DB00502,1,DB11827$h
DB00924,DB00683,1,DB00332$h
DB00903,DB00968,1,DB00400$h
DB01215,DB00690,1,DB06691$t
DB00318,DB00281,1,DB00333$h
DB00933,DB00295,1,DB09555$t
DB00805,DB01171,1,DB00945$h
DB00963,DB09214,1,DB01193$h
DB09166,DB01227,1,DB09212$t
DB00924,DB00333,1,DB00215$t
DB00215,DB01242,1,DB06710$h
DB06594,DB00996,1,DB00459$t
DB00677,DB00764,1,DB00633$h
DB01466,DB01437,1,DB09031$h
DB00695,DB00486,1,DB00392$h
DB00633,DB00333,1,DB00324$t
DB00694,DB01248,1,DB03128$h
DB01234,DB01248,1,DB06691$h
DB09128,DB04946,1,DB00683$h
DB06016,DB12161,1,DB00814$h
DB00934,DB01233,1,DB00470$h
DB00434,DB01587,1,DB00207$h
DB05676,DB00591,1,DB00737$h
DB00967,DB00593,1,DB08906$t
DB00035,DB01024,1,DB00700$t
DB01176,DB06282,1,DB00921$h
DB00945,DB00764,1,DB09231$t
DB01215,DB00849,1,DB00843$h
DB04908,DB00934,1,DB01117$t
DB00829,DB00186,1,DB05239$h
DB01435,DB00248,1,DB00434$h
DB00907,DB04953,1,DB08932$h
DB00394,DB06725,1,DB00322$h
DB00631,DB01159,1,DB01071$h
DB01193,DB01159,1,DB06637$h
DB01240,DB00753,1,DB01071$t
DB00872,DB00486,1,DB00211$t
DB00523,DB06772,1,DB00289$h
DB00035,DB00176,1,DB08820$t
DB00321,DB00371,1,DB00222$h
DB00586,DB09285,1,DB09555$h
DB00458,DB00968,1,DB01558$t
DB00228,DB00737,1,DB09214$t
DB08906,DB00688,1,DB01355$h
DB01628,DB00712,1,DB00983$h
DB00949,DB00996,1,DB01177$t
DB00802,DB00924,1,DB01410$t
DB04953,DB08918,1,DB13783$t
DB00353,DB09048,1,DB06262$h
DB12161,DB00623,1,DB00496$t
DB00356,DB00996,1,DB04920$t
DB00949,DB00186,1,DB04871$h
DB00333,DB00353,1,DB00736$h
DB00575,DB09224,1,DB00328$h
DB00813,DB00327,1,DB00371$h
DB06292,DB00695,1,DB01248$t
DB04920,DB00700,1,DB01127$t
DB01435,DB00972,1,DB11827$t
DB06216,DB01227,1,DB00262$t
DB01355,DB01002,1,DB01275$t
DB00754,DB01159,1,DB00494$t
DB01076,DB00531,1,DB00199$t
DB01002,DB00683,1,DB01612$h
DB03128,DB01233,1,DB05676$t
DB00720,DB00784,1,DB00841$h
DB00363,DB00445,1,DB00754$h
DB00228,DB00502,1,DB00294$h
DB00248,DB00199,1,DB09048$t
DB05676,DB00796,1,DB11181$t
DB00292,DB00933,1,DB00598$h
DB00945,DB00608,1,DB09031$h
DB01248,DB09078,1,DB00866$t
DB01587,DB00281,1,DB00568$t
DB04817,DB01024,1,DB01275$t
DB04846,DB01151,1,DB00927$h
DB00876,DB00814,1,DB04855$h
DB00835,DB01221,1,DB00280$t
DB01248,DB00589,1,DB09119$h
DB00623,DB08918,1,DB00537$h
DB01169,DB00484,1,DB00176$h
DB01068,DB01221,1,DB01393$h
DB00594,DB00575,1,DB00307$h
DB00690,DB01235,1,DB00814$h
DB01200,DB00741,1,DB00623$t
DB00813,DB08918,1,DB00758$t
DB01466,DB01002,1,DB00997$h
DB01222,DB00586,1,DB00153$h
DB01127,DB01253,1,DB09167$t
DB00741,DB00179,1,DB00402$h
DB11148,DB01175,1,DB08932$h
DB00436,DB00295,1,DB09223$h
DB00796,DB01159,1,DB00130$t
DB00619,DB00227,2,DB00810$t
DB01197,DB00353,2,DB00461$t
DB04855,DB00813,2,DB00883$h
DB00887,DB00997,2,DB01241$h
DB01166,DB00343,2,DB12001$t
DB11827,DB11633,2,DB11817$t
DB00439,DB00264,2,DB13952$h
DB01254,DB09048,2,DB00176$t
DB13783,DB00563,2,DB00248$t
DB01222,DB00227,2,DB00563$t
DB11633,DB00471,2,DB09116$h
DB00636,DB08820,2,DB00461$t
DB11633,DB08882,2,DB01065$h
DB00889,DB11633,2,DB06626$t
DB00834,DB01183,2,DB01076$h
DB06616,DB00295,2,DB00527$h
DB01166,DB06595,2,DB00918$t
DB01197,DB01590,2,DB00977$h
DB09063,DB00185,2,DB01013$t
DB12001,DB01254,2,DB01067$t
DB08820,DB00281,2,DB00997$h
DB09039,DB00227,2,DB00869$h
DB00613,DB00622,2,DB04855$h
DB05812,DB01206,2,DB00593$t
DB00673,DB00280,2,DB08912$t
DB01559,DB09195,2,DB01191$h
DB05812,DB09053,2,DB00115$t
DB09128,DB00320,2,DB09049$t
DB01254,DB00588,2,DB00916$h
DB00673,DB01393,2,DB00563$t
DB00346,DB08820,2,DB14006$t
DB00973,DB11633,2,DB09214$t
DB00673,DB08907,2,DB08918$h
DB00186,DB09195,2,DB00956$t
DB00455,DB09048,2,DB01011$h
DB09128,DB00622,2,DB00332$t
DB05812,DB00613,2,DB01611$t
DB00381,DB00673,2,DB01094$t
DB01466,DB00834,2,DB00753$h
DB00215,DB00264,2,DB01364$t
DB01118,DB01238,2,DB00788$h
DB01254,DB00280,2,DB00993$h
DB00257,DB01590,2,DB11828$t
DB00501,DB09053,2,DB00829$t
DB00307,DB00834,2,DB01435$t
DB00835,DB09280,2,DB04817$h
DB09063,DB05381,2,DB00318$h
DB05812,DB13954,2,DB00690$h
DB11901,DB01211,2,DB08875$t
DB01118,DB00872,2,DB01296$h
DB00700,DB00199,2,DB00731$t
DB05812,DB09048,2,DB01612$t
DB01156,DB09063,2,DB08827$t
DB09026,DB09195,2,DB00704$h
DB00673,DB00215,2,DB00603$t
DB01394,DB01137,2,DB00262$t
DB06203,DB00458,2,DB01117$t
DB00613,DB01009,2,DB00647$h
DB00091,DB11633,2,DB01197$h
DB00673,DB00593,2,DB00150$t
DB12483,DB11633,2,DB01193$t
DB06403,DB00834,2,DB00297$t
DB00956,DB01149,2,DB00636$h
DB06695,DB09167,2,DB00802$h
DB00751,DB09048,2,DB01576$h
DB08820,DB00471,2,DB00166$h
DB09167,DB00176,2,DB00461$h
DB06616,DB00882,2,DB05812$h
DB00356,DB01254,2,DB00956$h
DB13952,DB00834,2,DB01020$t
DB00673,DB13953,2,DB08918$h
DB06772,DB08820,2,DB00357$h
DB06263,DB00903,2,DB00318$t
DB01215,DB09048,2,DB00993$h
DB00872,DB00584,2,DB03756$h
DB00673,DB00320,2,DB01144$t
DB01171,DB00952,2,DB00694$h
DB09063,DB00988,2,DB00441$t
DB00188,DB09195,2,DB00903$h
DB08899,DB00264,2,DB00631$t
DB12001,DB06616,2,DB00528$t
DB00673,DB00990,2,DB00179$h
DB08820,DB00528,2,DB00476$h
DB00530,DB00176,2,DB00122$h
DB09223,DB08820,2,DB00655$t
DB13783,DB00390,2,DB00484$h
DB00898,DB00834,2,DB00006$t
DB00589,DB09048,2,DB08882$h
DB01086,DB06616,2,DB01143$h
DB00199,DB00950,2,DB11828$h
DB00977,DB08820,2,DB01240$h
DB00673,DB00822,2,DB00255$t
DB00673,DB00199,2,DB06730$t
DB09280,DB00788,2,DB00411$t
DB01211,DB01016,2,DB08882$t
DB08820,DB01227,2,DB00802$h
DB00834,DB09049,2,DB00640$h
DB00969,DB01254,2,DB00367$t
DB00762,DB00227,2,DB11817$h
DB06616,DB00590,2,DB00947$t
DB01050,DB11633,2,DB04794$t
DB05812,DB01195,2,DB09235$t
DB00673,DB00764,2,DB00764$h
DB00176,DB09049,2,DB00612$h
DB06237,DB11633,2,DB01235$t
DB01023,DB09048,2,DB06691$h
DB09063,DB00724,2,DB00176$h
DB00188,DB01590,2,DB00402$h
DB00673,DB00343,2,DB00436$h
DB09230,DB00501,2,DB01437$t
DB00802,DB09049,2,DB00228$h
DB00673,DB00559,2,DB01408$t
DB00673,DB00439,2,DB00951$h
DB00091,DB00959,2,DB00458$h
DB00673,DB09053,2,DB01176$h
DB00227,DB00916,2,DB00769$t
DB00749,DB00834,2,DB01222$h
DB00872,DB06282,2,DB00307$t
DB09063,DB06148,2,DB04840$t
DB05812,DB09195,2,DB00486$h
DB00328,DB11633,2,DB00978$h
DB01396,DB00763,2,DB00158$t
DB01197,DB00696,2,DB08932$h
DB01431,DB01254,2,DB09119$t
DB09195,DB11828,2,DB06736$t
DB00394,DB00977,2,DB01161$t
DB09128,DB00257,2,DB00972$t
DB00283,DB08815,2,DB01126$t
DB00673,DB00451,2,DB00753$h
DB00872,DB00741,2,DB01431$h
DB00204,DB00619,2,DB04953$h
DB01234,DB00255,2,DB00802$t
DB00963,DB00390,2,DB04841$t
DB04908,DB06730,2,DB00501$t
DB00443,DB13956,2,DB00559$h
DB00343,DB00619,2,DB09231$h
DB00501,DB00222,2,DB01583$t
DB00446,DB01166,2,DB06716$h
DB06594,DB06595,2,DB09285$h
DB01128,DB00264,2,DB00242$t
DB06210,DB00544,2,DB00711$t
DB00845,DB11633,2,DB00963$h
DB01166,DB00091,2,DB11560$t
DB00882,DB00227,2,DB00515$t
DB00502,DB00264,2,DB01274$h
DB06203,DB09048,2,DB00363$t
DB09063,DB00470,2,DB00294$h
DB06203,DB00321,2,DB06262$h
DB00843,DB11633,2,DB00370$t
DB13956,DB00741,2,DB01016$t
DB04855,DB01026,2,DB00869$h
DB00872,DB00683,2,DB00987$h
DB00321,DB06616,2,DB04946$t
DB06616,DB00283,2,DB04835$h
DB01241,DB09053,2,DB01559$t
DB00295,DB09049,2,DB01177$h
DB00280,DB08820,2,DB00947$t
DB00987,DB00834,2,DB09462$h
DB00276,DB01394,2,DB00628$h
DB06616,DB00997,2,DB01119$t
DB01095,DB13139,2,DB06230$h
DB06616,DB01406,2,DB04953$t
DB00916,DB00834,2,DB01396$t
DB01435,DB08820,2,DB01262$h
DB00390,DB00784,2,DB00185$t
DB00673,DB09223,2,DB00593$h
DB08912,DB00834,2,DB00255$h
DB01095,DB00619,2,DB00841$h
DB00872,DB08899,2,DB00745$h
DB00673,DB00636,2,DB01393$h
DB00972,DB01590,2,DB00688$h
DB09063,DB01219,2,DB00677$t
DB00402,DB00834,2,DB00636$t
DB04946,DB09048,2,DB00448$t
DB09063,DB00608,2,DB06691$t
DB00872,DB00281,2,DB01280$t
DB01254,DB00584,2,DB01283$h
DB09262,DB00834,2,DB01217$h
DB01223,DB00977,2,DB01011$t
DB06616,DB00477,2,DB09167$h
DB01118,DB00813,2,DB13874$t
DB00947,DB09048,2,DB13783$t
DB00655,DB00591,2,DB09338$h
DB01418,DB06701,2,DB00973$t
DB00673,DB00814,2,DB00861$h
DB00673,DB00591,2,DB01014$h
DB08820,DB14011,2,DB04839$t
DB09053,DB09048,2,DB06772$t
DB00402,DB09195,2,DB01143$t
DB00972,DB11633,2,DB00712$h
DB04855,DB01590,2,DB00455$h
DB01254,DB01016,2,DB06716$h
DB01175,DB08820,2,DB00695$t
DB01238,DB00619,2,DB06410$t
DB00869,DB11633,2,DB09230$h
DB00346,DB00673,2,DB00764$t
DB00813,DB09048,2,DB01011$h
DB00439,DB09280,2,DB00471$h
DB06702,DB09195,2,DB00763$h
DB00317,DB00834,2,DB01410$t
DB00796,DB00997,2,DB09167$h
DB09063,DB00694,2,DB00623$t
DB00470,DB01167,2,DB01259$h
DB01095,DB00502,2,DB00134$t
DB01590,DB00227,2,DB00712$t
DB11737,DB09195,2,DB00575$t
DB01254,DB08906,2,DB01406$h
DB05812,DB00499,2,DB01211$h
DB05812,DB00622,2,DB01213$h
DB06616,DB08907,2,DB06789$h
DB01222,DB08865,2,DB00439$t
DB01234,DB00227,2,DB00773$t
DB09026,DB00834,2,DB09039$h
DB00619,DB00834,2,DB00934$h
DB00227,DB01204,2,DB00437$t
DB00972,DB00264,2,DB09229$h
DB04855,DB00227,2,DB00977$t
DB06605,DB01149,2,DB00952$h
DB06605,DB00289,2,DB01275$h
DB00501,DB00568,2,DB01628$t
DB11633,DB00836,2,DB00737$h
DB00673,DB04845,2,DB00668$t
DB06725,DB00834,2,DB08865$t
DB00619,DB09048,2,DB09053$t
DB00637,DB00439,2,DB04794$t
DB00921,DB00264,2,DB03756$h
DB11633,DB00358,2,DB00588$t
DB00822,DB01320,2,DB04794$t
DB00215,DB00745,2,DB01005$h
DB01095,DB09280,2,DB01215$t
DB00542,DB01142,2,DB00322$h
DB06616,DB01095,2,DB04908$h
DB05541,DB00834,2,DB00754$h
DB08827,DB09195,2,DB00688$t
DB01126,DB09195,2,DB00762$t
DB00990,DB11633,2,DB06413$t
DB06616,DB08820,2,DB00484$t
DB09128,DB08865,2,DB00366$h
DB01254,DB00889,2,DB00619$h
DB01126,DB11633,2,DB00808$t
DB01012,DB00872,2,DB01216$t
DB01544,DB11633,2,DB00379$h
DB06210,DB13874,2,DB09235$h
DB01196,DB08820,2,DB00907$t
DB01026,DB00603,2,DB05541$t
DB09063,DB00295,2,DB13954$h
DB00633,DB00264,2,DB01137$h
DB00266,DB01110,2,DB00146$t
DB05239,DB00176,2,DB00784$t
DB01394,DB01221,2,DB13954$h
DB00872,DB01380,2,DB05541$t
DB05381,DB11633,2,DB00963$h
DB09053,DB08882,2,DB04946$h
DB05351,DB11633,2,DB00392$h
DB00176,DB09195,2,DB13874$t
DB01431,DB09195,2,DB00445$h
DB13952,DB04574,2,DB11560$t
DB06616,DB00959,2,DB00637$h
DB00673,DB00959,2,DB01238$h
DB06203,DB01242,2,DB00216$h
DB00264,DB00211,2,DB01435$t
DB00762,DB01167,2,DB09116$h
DB00289,DB06616,2,DB00266$h
DB01156,DB01071,2,DB08912$t
DB00496,DB08820,2,DB01320$h
DB00887,DB00694,2,DB03128$h
DB00320,DB01095,2,DB00370$h
DB00586,DB01241,2,DB00674$h
DB06594,DB00176,2,DB00619$t
DB00207,DB01254,2,DB00731$h
DB00588,DB00227,2,DB01212$t
DB00544,DB00834,2,DB06148$t
DB00185,DB00834,2,DB04861$t
DB00748,DB09195,2,DB09116$t
DB05812,DB00201,2,DB00471$h
DB00604,DB01127,2,DB00586$h
DB01218,DB08820,2,DB01043$h
DB00470,DB01029,2,DB00328$h
DB01254,DB00528,2,DB00668$t
DB09128,DB01075,2,DB00751$t
DB01167,DB00353,2,DB01248$h
DB00613,DB00933,2,DB01171$t
DB01283,DB00563,2,DB00694$h
DB13956,DB00959,2,DB00257$t
DB00987,DB09048,2,DB12001$t
DB00254,DB01590,2,DB01043$h
DB00694,DB00695,2,DB00188$h
DB00169,DB09195,2,DB00537$t
DB01114,DB09048,2,DB01071$t
DB00810,DB06616,2,DB00501$t
DB00278,DB00227,2,DB00395$t
DB01254,DB00990,2,DB00316$h
DB00872,DB01396,2,DB00979$t
DB00227,DB00353,2,DB13954$h
DB00997,DB00455,2,DB09231$t
DB01222,DB00091,2,DB04946$h
DB06700,DB00834,2,DB01110$t
DB00381,DB00264,2,DB01159$t
DB05812,DB01177,2,DB04846$t
DB00628,DB08820,2,DB01120$t
DB00608,DB09048,2,DB01097$h
DB05812,DB01029,2,DB00233$t
DB01320,DB09280,2,DB00297$t
DB01142,DB08882,2,DB00950$t
DB00997,DB00371,2,DB00242$t
DB00997,DB00602,2,DB00379$h
DB00531,DB09053,2,DB01219$t
DB00619,DB11633,2,DB00150$h
DB09063,DB00270,2,DB00672$h
DB01254,DB06282,2,DB04574$h
DB00358,DB01403,2,DB00688$h
DB00872,DB00358,2,DB01628$h
DB06616,DB00690,2,DB00216$h
DB00363,DB08820,2,DB01005$t
DB01026,DB01259,2,DB00590$t
DB01184,DB11633,2,DB00907$t
DB00136,DB11633,2,DB09223$t
DB00608,DB00390,2,DB01204$t
DB06616,DB00254,2,DB00363$h
DB00673,DB00757,2,DB09285$t
DB00006,DB00091,2,DB00700$h
DB00530,DB01026,2,DB01171$h
DB00448,DB00563,2,DB01126$h
DB00559,DB09198,2,DB00358$h
DB01211,DB01126,2,DB01122$h
DB06016,DB09063,2,DB01576$t
DB06595,DB00834,2,DB00333$h
DB01166,DB00227,2,DB01119$t
DB00907,DB00476,2,DB06725$h
DB01167,DB08918,2,DB01252$t
DB01238,DB00227,2,DB00808$h
DB01142,DB11633,2,DB09167$t
DB01076,DB00390,2,DB00674$t
DB01466,DB08820,2,DB01046$t
DB00843,DB09048,2,DB00166$h
DB06616,DB01242,2,DB00996$h
DB05812,DB00835,2,DB00482$h
DB09128,DB04855,2,DB00841$t
DB01211,DB06695,2,DB00584$h
DB01156,DB09280,2,DB00332$h
DB01253,DB01026,2,DB09167$t
DB13956,DB00588,2,DB01143$t
DB09063,DB00227,2,DB00772$t
DB01118,DB01136,2,DB01039$t
DB01217,DB00333,2,DB00668$h
DB00169,DB09048,2,DB02300$t
DB01394,DB01400,2,DB01227$t
DB00501,DB00445,2,DB00968$h
DB09063,DB01357,2,DB00523$t
DB00436,DB00804,2,DB00963$h
DB00502,DB09053,2,DB00773$t
DB00584,DB00458,2,DB01122$t
DB00694,DB11633,2,DB00673$t
DB06605,DB09048,2,DB01320$h
DB00381,DB01590,2,DB00737$h
DB00843,DB09195,2,DB00523$h
DB01075,DB00264,2,DB00613$t
DB13952,DB09195,2,DB09235$h
DB00608,DB00872,2,DB00448$h
DB00531,DB09280,2,DB08899$h
DB01254,DB01196,2,DB01128$t
DB05812,DB03128,2,DB13952$h
DB01254,DB09039,2,DB06616$h
DB06616,DB00967,2,DB01558$t
DB00987,DB11633,2,DB00130$t
DB00324,DB09048,2,DB01161$t
DB00289,DB05239,2,DB00276$h
DB01216,DB11633,2,DB09119$t
DB00694,DB06210,2,DB00741$t
DB01026,DB00764,2,DB01135$t
DB00584,DB09195,2,DB12001$t
DB01136,DB01026,2,DB09116$t
DB00188,DB00264,2,DB01166$h
DB01211,DB01018,2,DB00677$t
DB00439,DB11633,2,DB00672$h
DB00363,DB00476,2,DB09078$h
DB00216,DB11633,2,DB00379$t
DB01211,DB00872,2,DB00574$h
DB00501,DB06637,2,DB01128$h
DB00546,DB11633,2,DB00400$h
DB01394,DB01196,2,DB01576$h
DB09063,DB00317,2,DB00945$t
DB09026,DB00091,2,DB00318$h
DB05812,DB00917,2,DB00035$t
DB00673,DB09039,2,DB00366$t
DB00501,DB09049,2,DB00458$t
DB01396,DB01611,2,DB00949$h
DB00537,DB01095,2,DB01086$h
DB12267,DB00834,2,DB00437$h
DB00448,DB00834,2,DB00805$h
DB00283,DB00216,2,DB04817$h
DB00255,DB08906,2,DB13952$t
DB01223,DB13954,2,DB01200$t
DB09063,DB00808,2,DB08804$t
DB01394,DB01016,2,DB00515$h
DB01254,DB00836,2,DB00628$t
DB00470,DB01097,2,DB00762$t
DB09166,DB01167,2,DB00949$t
DB00924,DB09195,2,DB04840$t
DB05812,DB00182,2,DB08899$h
DB00542,DB00353,2,DB00834$t
DB01095,DB01071,2,DB01351$h
DB00254,DB01218,2,DB00990$t
DB01222,DB08820,2,DB00866$t
DB01254,DB09262,2,DB01283$t
DB08918,DB09280,2,DB06210$t
DB00872,DB11828,2,DB00262$t
DB00367,DB09195,2,DB06689$h
DB01394,DB00390,2,DB01094$h
DB06701,DB00264,2,DB01227$t
DB05351,DB00834,2,DB01033$t
DB00439,DB09048,2,DB00461$t
DB01215,DB00834,2,DB01068$t
DB00822,DB00264,2,DB00843$h
DB01200,DB09063,2,DB00146$h
DB01101,DB01136,2,DB01221$h
DB00762,DB08820,2,DB01212$t
DB00346,DB00677,2,DB01280$t
DB00835,DB09063,2,DB04841$h
DB06616,DB00446,2,DB05239$t
DB01238,DB00169,2,DB00195$h
DB06594,DB09167,2,DB00451$t
DB05239,DB01026,2,DB00122$h
DB01254,DB01628,2,DB09212$h
DB00182,DB00264,2,DB01364$h
DB06616,DB00455,2,DB00486$t
DB00834,DB00471,2,DB01559$h
DB01435,DB00563,2,DB01544$t
DB00673,DB09166,2,DB00704$h
DB06616,DB00502,2,DB06203$t
DB11901,DB09280,2,DB00261$t
DB08865,DB00216,2,DB01181$t
DB05239,DB00834,2,DB00829$t
DB00297,DB01136,2,DB01393$t
DB08820,DB01028,2,DB01114$h
DB01159,DB08820,2,DB01240$h
DB01166,DB00898,2,DB00358$h
DB06237,DB08820,2,DB00636$t
DB00997,DB00470,2,DB00748$h
DB09039,DB09048,2,DB00945$h
DB00987,DB09195,2,DB00195$h
DB00321,DB09048,2,DB04839$h
DB06616,DB01181,2,DB01393$h
DB00673,DB00531,2,DB05219$t
DB05812,DB01435,2,DB01067$t
DB01095,DB08815,2,DB03128$t
DB01435,DB01095,2,DB00636$t
DB00586,DB00622,2,DB08827$h
DB00356,DB11633,2,DB09230$t
DB09063,DB01221,2,DB00461$t
DB09063,DB01259,2,DB00446$t
DB01223,DB01254,2,DB01020$t
DB06774,DB00227,2,DB00814$h
DB01086,DB00997,2,DB01429$t
DB00673,DB00808,2,DB00222$t
DB05541,DB11633,2,DB00370$h
DB09063,DB00379,2,DB00918$t
DB00199,DB09195,2,DB04908$t
DB08932,DB01149,2,DB01012$h
DB00289,DB09039,2,DB04840$h
DB00673,DB00690,2,DB00631$t
DB05812,DB00748,2,DB00993$h
DB00872,DB01241,2,DB09230$h
DB06216,DB09048,2,DB00979$h
DB01435,DB00227,2,DB06282$h
DB01166,DB00328,2,DB08932$t
DB08820,DB00367,2,DB04953$h
DB00381,DB09195,2,DB00979$h
DB00188,DB09048,2,DB01151$t
DB01128,DB01254,2,DB00843$h
DB01590,DB00333,2,DB00978$t
DB00390,DB11633,2,DB01280$t
DB00254,DB00227,2,DB00952$t
DB01169,DB09053,2,DB06689$h
DB01254,DB09078,2,DB00233$t
DB00521,DB00264,2,DB00482$t
DB00872,DB00333,2,DB00772$t
DB00390,DB09212,2,DB09167$h
DB01197,DB00091,2,DB08868$h
DB08865,DB00956,2,DB01128$t
DB00673,DB05239,2,DB00866$t
DB09053,DB00358,2,DB01583$t
DB01118,DB00619,2,DB04817$h
DB00564,DB01394,2,DB00559$t
DB00673,DB06282,2,DB09232$h
DB00918,DB09063,2,DB11181$h
DB08875,DB01254,2,DB00563$h
DB01435,DB01166,2,DB00841$t
DB01222,DB04855,2,DB09230$h
DB01394,DB01259,2,DB08804$t
DB00915,DB00997,2,DB00270$t
DB00623,DB00358,2,DB00731$t
DB01394,DB00690,2,DB00593$h
DB01248,DB06210,2,DB00898$h
DB00394,DB01357,2,DB06710$h
DB01246,DB11638,2,DB00195$t
DB00390,DB00788,2,DB00968$h
DB00446,DB00227,2,DB04946$t
DB01118,DB01071,2,DB00185$h
DB00439,DB05381,2,DB13139$h
DB00619,DB08815,2,DB00631$h
DB05812,DB00317,2,DB00637$h
DB09280,DB00814,2,DB00295$h
DB11633,DB00602,2,DB01011$h
DB05351,DB00563,2,DB08882$h
DB01166,DB00283,2,DB05246$h
DB00402,DB11633,2,DB08804$t
DB00439,DB00255,2,DB00248$t
DB00289,DB01218,2,DB00371$t
DB04841,DB00834,2,DB01018$t
DB00872,DB06148,2,DB00928$h
DB05812,DB00629,2,DB06700$t
DB00501,DB00643,2,DB06237$h
DB00758,DB08820,2,DB00749$h
DB00169,DB01166,2,DB09026$h
DB00327,DB09195,2,DB01429$t
DB04908,DB01026,2,DB00445$h
DB00501,DB00544,2,DB01351$t
DB01013,DB00255,2,DB06800$h
DB00604,DB09053,2,DB00602$h
DB09063,DB01171,2,DB00227$h
DB01254,DB06595,2,DB00537$h
DB00673,DB00655,2,DB12364$h
DB01403,DB00264,2,DB00179$h
DB00836,DB00834,2,DB00950$h
DB01167,DB00683,2,DB00619$t
DB00636,DB01254,2,DB00695$t
DB01142,DB00584,2,DB01213$h
DB01590,DB00358,2,DB11181$t
DB00321,DB01254,2,DB00758$h
DB09063,DB00281,2,DB00262$h
DB01118,DB01394,2,DB00394$h
DB05812,DB08868,2,DB12161$h
DB00257,DB00813,2,DB00402$t
DB01590,DB01204,2,DB00283$t
DB06237,DB00834,2,DB06616$t
DB00673,DB06772,2,DB12161$h
DB00674,DB11633,2,DB00518$t
DB04835,DB09048,2,DB01014$h
DB01012,DB00458,2,DB00281$t
DB01351,DB00949,2,DB01204$t
DB00216,DB00227,2,DB00242$h
DB06216,DB00264,2,DB00204$h
DB01394,DB00836,2,DB08899$h
DB13953,DB00834,2,DB00467$h
DB01254,DB04574,2,DB00199$h
DB00608,DB09195,2,DB00810$t
DB00835,DB00264,2,DB06262$t
DB00673,DB00748,2,DB06689$t
DB00091,DB09049,2,DB00496$t
DB01418,DB00834,2,DB11181$h
DB01394,DB00227,2,DB01020$t
DB06616,DB01151,2,DB00437$h
DB01222,DB01167,2,DB00951$t
DB06616,DB00921,2,DB01135$h
DB12483,DB01254,2,DB06292$t
DB01254,DB09053,2,DB00321$h
DB00637,DB01590,2,DB01380$t
DB00543,DB06695,2,DB00491$h
DB00528,DB09048,2,DB01393$t
DB09462,DB09049,2,DB00434$h
DB01095,DB01110,2,DB11828$h
DB00694,DB09048,2,DB00320$t
DB01254,DB06210,2,DB00748$t
DB01590,DB00295,2,DB00333$h
DB01156,DB04861,2,DB11817$h
DB01156,DB00501,2,DB05246$t
DB01396,DB08820,2,DB00411$h
DB00528,DB00834,2,DB13783$t
DB08820,DB04835,2,DB01262$t
DB01195,DB00703,2,DB00810$t
DB12483,DB00834,2,DB09338$t
DB09223,DB09048,2,DB09285$t
DB05812,DB06216,2,DB00861$t
DB00324,DB01357,2,DB01380$t
DB01254,DB01216,2,DB01406$t
DB00470,DB01149,2,DB00402$t
DB00346,DB00006,2,DB00627$t
DB01211,DB08865,2,DB01544$t
DB05676,DB01254,2,DB00280$t
DB00673,DB01039,2,DB00934$h
DB00967,DB00808,2,DB01194$h
DB00248,DB00872,2,DB14006$h
DB01466,DB09048,2,DB01009$h
DB01095,DB01011,2,DB00783$h
DB00673,DB00575,2,DB00207$h
DB05812,DB00544,2,DB01128$t
DB06772,DB00872,2,DB00704$t
DB00861,DB00563,2,DB00486$h
DB06203,DB01200,2,DB00379$t
DB01242,DB00264,2,DB01135$h
